Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3,City_Bangalore,City_Chennai,City_Delhi,City_Hyderabad,City_Mumbai,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m
11/11/21,411,226.05,443.88,341.13,468.54,4.32,390.45,0,0,1,0,0,20.5096665,61.34247071,11.91174954,20.0534879,0,0,0,0,1013.279167,988.4161063,0.137500008,0,0,0.458333333,7.627350067,11.01643889,302.6336875,269.0769651,13.28999942
12/11/21,471,259.05,508.68,390.93,536.94,4.95,447.45,0,0,1,0,0,20.16174979,59.62727225,11.13674975,19.30899977,0,0,0,0,1013.779167,988.8747383,2.050000042,0,0,6.833333333,8.742384404,13.9478134,297.9035442,287.5593354,15.34499951
13/11/21,437,240.35,471.96,362.71,498.18,4.59,415.15,0,0,1,0,0,19.40966642,56.13672563,9.66174975,18.20113038,0,0,0,0,1013.445833,988.4864813,0,0,0,0,8.179929208,15.21123149,293.2431646,313.9585525,15.43499954
14/11/21,330,181.5,356.4,273.9,376.2,3.47,313.5,0,0,1,0,0,18.74924967,53.13951458,8.334666442,17.30529171,0,0,0,0,1012.75,987.7522921,0,0,0,0,7.282871525,11.27116584,284.3484575,300.7357571,12.88499963
15/11/21,353,194.15,381.24,292.99,402.42,3.71,335.35,0,0,1,0,0,18.43258313,53.74171742,8.222166663,16.84190263,0,0,0,0,1012.095833,987.0877108,0,0,0,0,8.069049975,14.34061043,296.0678092,314.1951575,15.13499952
16/11/21,403,221.65,435.24,334.49,459.42,4.23,382.85,0,0,1,0,0,17.89924979,58.24292683,8.922166429,16.57333879,0,0,0,0,1013.6625,988.5703033,0.025,0,0,0.083333333,7.456271163,14.40661467,295.1072354,319.3524083,14.42999963
17/11/21,375,206.25,405,311.25,427.5,3.94,356.25,0,0,1,0,0,17.95341638,67.06442342,11.22216633,17.47536031,0,0,0,0,1015.375,990.2453996,18.61250067,0,0,62.04166667,6.229538508,6.956604816,183.774138,183.746972,11.62499982
18/11/21,347,190.85,374.76,288.01,395.58,3.64,329.65,0,0,1,0,0,19.60549971,65.16486633,12.44299929,19.90649483,0,0,0,0,1013.5,988.5582742,19.23750065,1.25,9.375,41.625,3.426156567,5.00417035,166.7774443,154.8638135,8.219999617
19/11/21,380,209,410.4,315.4,433.2,3.99,361,0,0,1,0,0,19.10966638,60.08129179,10.69924963,18.43676813,0,0,0,0,1011.233333,986.3054783,29.43750192,0,26.75,44.625,6.334246575,11.423778,303.5870254,320.9578925,12.80999969
20/11/21,374,205.7,403.92,310.42,426.36,3.93,355.3,0,0,1,0,0,19.11591646,59.9451505,10.70341629,18.42718983,0,0,0,0,1012.3625,987.4081317,21.3125015,0.041666667,27.20833333,16.5,6.371039758,11.89879269,301.2057833,318.5725679,12.11999969
21/11/21,349,191.95,376.92,289.67,397.86,3.66,331.55,0,0,1,0,0,18.98258313,56.78632458,9.642999708,17.22395083,0,0,0,0,1013.570833,988.5737167,0,0,0,0,11.65055082,21.90170254,296.4695046,307.0506529,21.01499969
22/11/21,311,171.05,335.88,258.13,354.54,3.27,295.45,0,0,1,0,0,18.95549983,50.40926113,7.484666554,16.06076075,0,0,0,0,1012.691667,987.7138008,0,0,0,0,15.71747733,28.03380563,285.5577108,293.0482921,27.74999933
23/11/21,290,159.5,313.2,240.7,330.6,3.05,275.5,0,0,1,0,0,18.38466633,56.11259058,8.732583013,16.48334223,0,0,0,0,1012.216667,987.2021633,0,0,0,0,10.94686357,16.83939095,249.7367988,255.584402,18.98999944
24/11/21,361,198.55,389.88,299.63,411.54,3.79,342.95,0,0,1,0,0,18.57841638,61.54325754,10.21799963,17.7095775,0,0,0,0,1013.791667,988.7536504,0,0,0,0,6.708576567,12.11952928,137.5811185,139.613864,12.76499952
25/11/21,400,220,432,332,456,4.2,380,0,0,1,0,0,18.16591633,69.33085288,11.95758292,17.81061015,0,0,0,0,1014.516667,989.4274321,0,0,0,0,6.719911538,11.90293543,166.7010604,171.464826,13.27499985
26/11/21,406,223.3,438.48,336.98,462.84,4.26,385.7,0,0,1,0,0,18.64716642,70.00628417,12.53466633,18.55086183,0,0,0,0,1014.85,989.7929021,0,0,0,0,6.217827642,6.864850529,140.9352672,142.7981674,11.17499993
27/11/21,402,221.1,434.16,333.66,458.28,4.22,381.9,0,0,1,0,0,19.04508308,72.87224825,13.59716625,19.04526171,0,0,0,0,1016.066667,991.0141421,3.1875001,0.041666667,4.666666667,1.166666667,8.005856429,14.47108468,118.2185209,120.5707494,14.89499956
28/11/21,405,222.75,437.4,336.15,461.7,4.25,384.75,0,0,1,0,0,18.83466633,72.24761729,13.3617495,18.89276421,0,0,0,0,1017.5,992.3937192,1.024999958,1,0.125,0.166666667,7.099048542,10.84860017,129.4571117,110.9026383,12.55499968
29/11/21,389,213.95,420.12,322.87,443.46,4.08,369.55,0,0,1,0,0,18.28049979,62.37868058,10.31591638,16.75334052,0,0,0,0,1017.458333,992.3058979,12.10000073,0,0,40.33333333,11.31338155,20.22388613,296.3302429,310.0701146,20.32499946
30/11/21,328,180.4,354.24,272.24,373.92,3.44,311.6,0,0,1,0,0,18.00341625,67.35012104,11.21383288,16.89619479,0,0,0,0,1016.845833,991.6852329,29.98750192,0,0,99.95833333,10.19980908,16.50199913,297.7160158,300.1155007,17.80499988
01/12/21,370,203.5,399.6,307.1,421.8,3.89,351.5,0,0,1,0,0,17.44091633,71.66188983,11.99091629,17.17030171,0,0,0,0,1017.15,991.9367813,30.80000204,0,1.333333333,100,6.132396629,12.50103775,323.8277192,264.5682812,11.9549996
02/12/21,429,235.95,463.32,356.07,489.06,4.5,407.55,0,0,1,0,0,16.51174988,83.42792346,13.58466613,16.58502515,0.1625,0.1625,0,0,1017.358333,992.0615758,76.27500638,0,90.5,73.25,7.454717992,14.22216017,296.11268,305.9947821,14.38499981
03/12/21,346,190.3,373.68,287.18,394.44,3.63,328.7,0,0,1,0,0,17.13883304,78.66907083,13.15341633,17.24961969,0,0,0,0,1017.604167,992.3525617,7.9500002,0,13.25,0,6.198044933,9.345356517,277.3471705,278.4639373,11.96999974
04/12/21,362,199.1,390.96,300.46,412.68,3.8,343.9,0,0,1,0,0,17.85758296,71.02082538,12.12008292,17.516479,0,0,0,0,1016.083333,990.9300029,0,0,0,0,6.896806692,9.7023422,252.4367517,259.300266,12.65999963
05/12/21,305,167.75,329.4,253.15,347.7,3.2,289.75,0,0,1,0,0,19.54299971,72.35605121,14.00966621,19.97754025,0.0875,0.0875,0,0,1016,990.9924796,33.06250171,0.166666667,50.20833333,9.291666667,6.113463932,9.520969633,195.8012066,187.7014123,12.25499961
06/12/21,322,177.1,347.76,267.26,367.08,3.38,305.9,0,0,1,0,0,17.54716633,79.25305263,13.57216633,17.58541625,0,0,0,0,1017.083333,991.8793896,5.087500063,0.75,7.25,0.208333333,7.671043642,15.09308988,315.7151267,311.6272114,15.53999963
07/12/21,255,140.25,275.4,211.65,290.7,2.68,242.25,0,0,1,0,0,16.55966633,68.73515471,10.29299963,15.01505592,0,0,0,0,1017.5125,992.2123992,0,0,0,0,11.42845996,21.21756725,300.7890292,312.1765279,20.65499971
08/12/21,237,130.35,255.96,196.71,270.18,2.49,225.15,0,0,1,0,0,15.42008304,69.00867483,9.255499667,13.91126817,0,0,0,0,1018.079167,992.6660271,0,0,0,0,9.097448579,16.10333321,288.094365,307.9409583,16.4099995
09/12/21,289,158.95,312.12,239.87,329.46,3.03,274.55,0,0,1,0,0,15.38674971,69.2384085,9.315916208,14.24651198,0,0,0,0,1020.325,994.8527963,0,0,0,0,6.679737846,12.52661099,294.5721833,318.3602513,13.0049994
10/12/21,314,172.7,339.12,260.62,357.96,3.3,298.3,0,0,1,0,0,15.50133296,66.44403771,8.822166442,13.76799146,0,0,0,0,1019.620833,994.1760563,0,0,0,0,9.840097846,18.24180231,284.5520117,299.0094363,18.17999942
11/12/21,281,154.55,303.48,233.23,320.34,2.95,266.95,0,0,1,0,0,14.59091646,64.90106321,7.580499883,12.63645808,0,0,0,0,1019.1625,993.6498217,7.062500208,0,0,23.54166667,9.198465763,15.42714152,270.674895,288.5063275,16.58999946
12/12/21,254,139.7,274.32,210.82,289.56,2.67,241.3,0,0,1,0,0,14.79508308,66.48739217,8.159666579,13.65604631,0,0,0,0,1019.35,993.8507496,11.86250069,0,0,39.54166667,4.611779421,5.431106338,198.0376802,199.6317388,9.644999754
13/12/21,331,182.05,357.48,274.73,377.34,3.48,314.45,0,0,1,0,0,14.50758296,67.80572938,8.195083008,13.33396981,0,0,0,0,1018.033333,992.5427392,18.01250099,0.125,0.375,58.91666667,4.836954191,5.585778688,143.7765075,131.9269563,8.804999821
14/12/21,367,201.85,396.36,304.61,418.38,3.85,348.65,0,0,1,0,0,15.04924983,70.313384,9.265916179,13.95073817,0,0,0,0,1017.779167,992.3415483,27.61249975,26.45833333,6.333333333,0,6.273837254,10.60379152,148.8744832,64.48096665,11.54999959
15/12/21,363,199.65,392.04,301.29,413.82,3.81,344.85,0,0,1,0,0,13.988833,66.19520446,7.253416675,12.06649524,0,0,0,0,1017.845833,992.313935,4.962499792,5.375,0.208333333,0,8.376247158,15.26714823,281.7595459,228.8193549,14.65499965
16/12/21,368,202.4,397.44,305.44,419.52,3.86,349.6,0,0,1,0,0,13.77008288,65.90661467,7.4159166,11.68231522,0,0,0,0,1019.4,993.8124096,35.72500042,19.70833333,29.25,1.458333333,9.972557829,18.46363452,267.0676458,259.7241693,18.9749995
17/12/21,329,180.95,355.32,273.07,375.06,3.45,312.55,0,0,1,0,0,11.86799958,60.92232629,3.895083367,8.349860146,0,0,0,0,1020.895833,995.1004121,0.312500021,0,0,1.041666667,14.36008213,25.65636033,307.2504008,314.78132,25.51499979
18/12/21,291,160.05,314.28,241.53,331.74,3.06,276.45,0,0,1,0,0,11.35966651,63.33445908,4.049250008,7.47460335,0,0,0,0,1020.620833,994.7865346,0,0,0,0,17.06541892,29.42658013,295.0037196,301.597035,29.90999942
19/12/21,271,149.05,292.68,224.93,308.94,2.85,257.45,0,0,1,0,0,11.06174982,63.90154358,4.072166688,7.78589145,0,0,0,0,1020.225,994.3740925,1.962500102,0,0,6.541666667,12.86823188,23.68388429,294.1880604,302.0204358,23.50499988
20/12/21,332,182.6,358.56,275.56,378.48,3.49,315.4,0,0,1,0,0,11.86799976,68.43991633,5.79925005,9.57026205,0,0,0,0,1018.820833,993.0773683,5.162500163,0,1.708333333,13.79166667,8.691792483,12.76072564,294.4957538,315.3082471,14.86499967
21/12/21,402,221.1,434.16,333.66,458.28,4.22,381.9,0,0,1,0,0,12.39091639,70.38745525,6.676333342,10.47529236,0,0,0,0,1017.275,991.6156963,4.350000045,0,1.375,11.75,7.407643783,9.462148288,279.3798743,285.5091695,12.25499961
22/12/21,407,223.85,439.56,337.81,463.98,4.27,386.65,0,0,1,0,0,13.88049973,65.84656096,7.065916688,12.22112467,0,0,0,0,1014.883333,989.4151967,19.38750056,0,2.416666667,59.79166667,6.280644838,7.433413246,209.9511596,212.0103994,11.18999971
23/12/21,423,232.65,456.84,351.09,482.22,4.44,401.85,0,0,1,0,0,14.22216646,75.208034,9.480499804,13.01112953,0,0,0,0,1014.320833,988.8968821,14.96250029,0,6.791666667,36.29166667,7.508743633,10.70541888,135.6484008,136.55658,12.71999967
24/12/21,415,228.25,448.2,344.45,473.1,4.36,394.25,0,0,1,0,0,15.10133296,72.84431908,9.847166208,14.04491413,0,0,0,0,1014.570833,989.2181504,5.70000025,0,0,19,7.119096267,10.1630407,132.9675908,121.6004981,12.19499971
25/12/21,431,237.05,465.48,357.73,491.34,4.53,409.45,0,0,1,0,0,15.6159165,73.19023246,10.46383279,15.0364611,0,0,0,0,1016.408333,991.0550275,22.30000039,3.375,13.70833333,36.79166667,5.026656975,6.666924025,82.29374467,84.89784427,9.269999754
26/12/21,459,252.45,495.72,380.97,523.26,4.82,436.05,0,0,1,0,0,15.22008296,79.539656,11.56383308,14.51940642,0.325,0.325,0,0,1018.695833,993.2534733,77.71667017,4.166666667,94.20833333,58.375,8.1884457,15.70345657,97.96509238,101.866833,15.52499965
27/12/21,283,155.65,305.64,234.89,322.62,2.97,268.85,0,0,1,0,0,14.65549975,72.29861979,9.378416167,13.55547023,0,0,0,0,1019.341667,993.832085,23.81250125,0.541666667,2.5,72.75,6.471202792,10.12721106,96.25569552,43.02534554,11.8049997
28/12/21,305,167.75,329.4,253.15,347.7,3.2,289.75,0,0,1,0,0,14.05758296,79.58787113,10.2117495,13.46951469,0.070833333,0.070833333,0,0,1018.391667,992.8541517,49.99166822,9.5,48.20833333,56.125,4.631092804,7.427826596,139.7698222,87.24241731,9.764999721
29/12/21,267,146.85,288.36,221.61,304.38,2.8,253.65,0,0,1,0,0,12.1221663,70.34416317,6.37424985,9.9712878,0,0,0,0,1020.2625,994.5041579,24.01250005,25.45833333,0,3.666666667,8.865664104,14.67517521,311.9599867,308.3842794,16.04999935
30/12/21,286,157.3,308.88,237.38,326.04,3,271.7,0,0,1,0,0,10.77633326,66.09025863,4.038833346,8.219528042,0,0,0,0,1023.929167,997.9568492,13.55000048,0,1.583333333,42,7.891599938,12.68230248,328.9431754,327.048615,13.27499946
31/12/21,321,176.55,346.68,266.43,365.94,3.37,304.95,0,0,1,0,0,10.76799979,72.26228525,5.465916696,8.533596463,0,0,0,0,1023.145833,997.1932767,10.17500052,0,0.583333333,32.75,7.769659967,14.20456817,286.9335258,306.8466942,14.48999954
01/01/22,402,221.1,434.16,333.66,458.28,4.22,381.9,0,0,1,0,0,11.23466646,76.0503775,6.720083358,9.272693421,0,0,0,0,1021.829167,995.9523342,6.475000338,0,0,21.58333333,7.822780896,11.10417027,288.4224708,309.1006267,13.93499954
02/01/22,437,240.35,471.96,362.71,498.18,4.59,415.15,0,0,1,0,0,12.12216634,77.07364596,7.859666483,10.48355238,0,0,0,0,1020.408333,994.6466717,17.41250117,0,0,58.04166667,7.484851696,13.31631875,296.3286192,313.6087546,13.63499958
03/01/22,402,221.1,434.16,333.66,458.28,4.22,381.9,0,0,1,0,0,12.97216642,74.52217696,8.076333013,11.3076991,0,0,0,0,1018.470833,992.833005,6.712500231,0,0.666666667,21.04166667,8.046203358,13.51832975,278.9402096,298.6828175,14.71499967
04/01/22,420,231,453.6,348.6,478.8,4.41,399,0,0,1,0,0,15.44716638,68.35665796,9.086749692,14.27808108,0.008333333,0.008333333,0,0,1017.470833,992.0752079,43.11250273,0,41.95833333,59.79166667,6.508019067,9.294226758,190.4753116,191.7422303,11.80499967
05/01/22,449,246.95,484.92,372.67,511.86,4.71,426.55,0,0,1,0,0,13.53258296,88.89368033,11.72424963,12.19384342,0.425,0.425,0,0,1016.675,991.1372604,93.07917217,37.04166667,75.41666667,62.5,12.90858982,21.52982704,133.3283237,145.0997994,22.79999954
06/01/22,252,138.6,272.16,209.16,287.28,2.65,239.4,0,0,1,0,0,14.77424971,84.07309521,11.97216625,13.86740538,0.016666667,0.016666667,0,0,1016.508333,991.0818558,71.68749996,66.29166667,28.91666667,2.166666667,10.4426431,17.99866523,130.3775885,130.2170931,19.57499975
07/01/22,179,98.45,193.32,148.57,204.06,1.88,170.05,0,0,1,0,0,16.013833,85.22351929,13.395083,14.81459979,0.2375,0.2375,0,0,1016.004167,990.6978696,57.02083329,55.45833333,14.04166667,12.25,15.68807067,25.51153554,131.2824275,134.0439064,28.154999
08/01/22,84,46.2,90.72,69.72,95.76,0.88,79.8,0,0,1,0,0,15.27841642,91.57842238,13.88049975,14.65466625,0.629166667,0.629166667,0,0,1015.520833,990.163755,86.93749971,78.125,45.95833333,17,12.91711223,19.79247838,163.2750132,160.0424422,26.06999922
09/01/22,81,44.55,87.48,67.23,92.34,0.85,76.95,0,0,1,0,0,13.27216621,89.05922388,11.43258285,12.52463005,0.033333333,0.033333333,0,0,1015.625,990.0883692,56.22499996,52.70833333,25.54166667,0,8.354847665,14.63702101,293.9546842,293.6180725,16.5149995
10/01/22,182,100.1,196.56,151.06,207.48,1.91,172.9,0,0,1,0,0,11.28674973,81.16524425,7.899249858,9.542615833,0,0,0,0,1018.433333,992.648665,2.249999958,2.5,0,0,8.359786213,14.07381013,303.5700688,320.9519321,15.44999948
11/01/22,256,140.8,276.48,212.48,291.84,2.69,243.2,0,0,1,0,0,11.75758308,78.95282588,7.913833258,9.811469367,0,0,0,0,1017.741667,992.0165675,10.84999984,11.66666667,0.583333333,0,9.75440085,18.38998629,296.2727713,305.8642454,18.43499956
12/01/22,220,121,237.6,182.6,250.8,2.31,209,0,0,1,0,0,11.47633293,80.62161196,8.080499925,9.87742325,0,0,0,0,1017.7,991.9511671,31.37500034,21.75,6.041666667,27.25,7.653845254,11.31002374,276.0356896,291.7505583,14.26499983
13/01/22,351,193.05,379.08,291.33,400.14,3.69,333.45,0,0,1,0,0,12.57633318,73.99616546,7.780499958,11.40445661,0,0,0,0,1017.904167,992.2473396,22.94999974,25.5,0,0,4.140397891,4.64232655,171.120965,135.5966555,8.504999696
14/01/22,348,191.4,375.84,288.84,396.72,3.65,330.6,0,0,1,0,0,10.363833,83.40856254,7.338833354,8.818445604,0,0,0,0,1018.7875,992.9103846,23.66249971,22.08333333,0,12.625,6.051330483,10.425585,294.6446789,311.5039354,11.83499954
15/01/22,250,137.5,270,207.5,285,2.63,237.5,0,0,1,0,0,10.06591659,86.99480529,7.784666458,8.549958533,0,0,0,0,1020.383333,994.4388983,26.35833355,16.625,0,41.04166667,6.7558778,12.11155249,291.6208176,306.6720535,13.87499963
16/01/22,268,147.4,289.44,222.44,305.52,2.81,254.6,0,0,1,0,0,10.58258314,84.87561854,7.999249883,9.349856204,0,0,0,0,1021.166667,995.2502083,33.95000044,28.125,0,33.83333333,5.156103591,7.449303429,272.8682103,192.1249641,11.3999997
17/01/22,335,184.25,361.8,278.05,381.9,3.52,318.25,0,0,1,0,0,9.557582996,86.72478925,7.292999929,8.174469142,0,0,0,0,1021.595833,995.5764133,60.82916725,46.58333333,18.70833333,41.875,4.78055405,6.296087925,292.050205,286.8285258,10.54499973
18/01/22,356,195.8,384.48,295.48,405.84,3.74,338.2,0,0,1,0,0,9.886749704,87.98409896,7.867999829,8.136920517,0,0,0,0,1018.804167,992.8845208,31.02499969,34.45833333,0,0.041666667,8.419002521,13.51122863,278.4521213,298.8713617,15.97499979
19/01/22,338,185.9,365.04,280.54,385.32,3.55,321.1,0,0,1,0,0,11.89716648,88.46158925,9.88674975,11.02223133,0.066666667,0.066666667,0,0,1015.258333,989.6087329,47.07083392,22.75,39.04166667,33.91666667,6.046140996,8.463963846,212.2578674,171.8016508,12.76499983
20/01/22,393,216.15,424.44,326.19,448.02,4.13,373.35,0,0,1,0,0,12.9784165,85.66835558,10.44716638,12.2960744,0,0,0,0,1011.791667,986.3250708,32.67500048,24.25,18.08333333,0,5.767825925,8.044755288,125.1357756,113.2712527,11.14499972
21/01/22,366,201.3,395.28,303.78,417.24,3.84,347.7,0,0,1,0,0,13.00341647,83.1226095,9.942999513,11.77756395,0.020833333,0.020833333,0,0,1011.329167,985.8759771,39.17500133,20.54166667,30.66666667,7.625,8.68458425,14.49453853,134.6003783,129.3843183,16.58999942
22/01/22,338,185.9,365.04,280.54,385.32,3.55,321.1,0,0,1,0,0,13.27841633,86.02442125,10.91383288,10.89007019,1.033333333,1.033333333,0,0,1007.529167,982.1983896,87.82083342,67,73.625,5.416666667,18.35837278,30.05761425,121.666738,123.8859523,33.43499975
23/01/22,206,113.3,222.48,170.98,234.84,2.16,195.7,0,0,1,0,0,12.107583,86.62282808,9.807582929,10.95178124,0.041666667,0.041666667,0,0,1011.033333,985.5095117,45.54166659,43.16666667,22.41666667,0,7.780717983,13.62631797,219.619535,255.4211102,15.76499958
24/01/22,217,119.35,234.36,180.11,247.38,2.28,206.15,0,0,1,0,0,10.48049976,82.42409342,7.372166592,8.617698738,0.025,0.025,0,0,1014.5875,988.8280767,10.3374999,7.791666667,5.541666667,0,8.229831521,12.48687092,276.6896101,276.0672521,14.99999965
25/01/22,278,152.9,300.24,230.74,316.92,2.92,264.1,0,0,1,0,0,10.49924962,80.57497267,6.972166729,8.482861113,0,0,0,0,1015.183333,989.4101663,21.76666642,20.95833333,6.083333333,0,8.649489321,15.36156985,284.2360942,300.4600625,16.31999985
26/01/22,281,154.55,303.48,233.23,320.34,2.95,266.95,0,0,1,0,0,10.95758304,80.65649979,7.470083213,8.751560917,0,0,0,0,1016.333333,990.5722654,11.05,9.75,3.791666667,0,10.71585066,19.06023769,284.380595,298.47294,19.96499942
27/01/22,289,158.95,312.12,239.87,329.46,3.03,274.55,0,0,1,0,0,11.69924986,71.66637167,6.338833317,8.844364033,0,0,0,0,1017.383333,991.6613075,0,0,0,0,13.66131965,24.80349158,287.5303038,296.855615,24.76499933
28/01/22,234,128.7,252.72,194.22,266.76,2.46,222.3,0,0,1,0,0,11.75133297,71.48899538,6.432583371,9.020153733,0,0,0,0,1017.154167,991.4425721,0,0,0,0,13.01240557,23.51883188,276.6210533,288.7802538,23.68499981
29/01/22,304,167.2,328.32,252.32,346.56,3.19,288.8,0,0,1,0,0,12.91799969,71.64031179,7.624249817,10.90559965,0,0,0,0,1016.5125,990.9198429,0,0,0,0,10.13278788,19.75735704,288.6758471,297.9503404,18.5099995
30/01/22,313,172.15,338.04,259.79,356.82,3.29,297.35,0,0,1,0,0,13.74924971,73.82834779,8.874249888,11.58311346,0,0,0,0,1011.825,986.4229454,0.0625,0,0,0.208333333,13.39059392,23.96204175,282.7138642,295.1597846,24.11999938
31/01/22,355,195.25,383.4,294.65,404.7,3.73,337.25,0,0,1,0,0,13.93049946,81.94226692,10.57424971,13.38675865,0,0,0,0,1012.025,986.633415,0,0,0,0,5.715973496,5.7044429,126.8952769,132.390107,10.28999958
01/02/22,342,188.1,369.36,283.86,389.88,3.59,324.9,0,0,1,0,0,14.120083,83.85437975,11.163833,13.23491814,0,0,0,0,1011.291667,985.9354842,16.01249996,17.29166667,0.75,0,9.142727929,17.07344005,288.3803663,295.3214371,17.39999958
02/02/22,321,176.55,346.68,266.43,365.94,3.37,304.95,0,0,1,0,0,14.78466642,76.98793079,10.43049958,13.15656117,0.320833333,0.320833333,0,0,1010.879167,985.5918492,18.97500095,0,28.41666667,6.416666667,12.79171782,22.67457636,185.6491188,190.242464,24.07499954
03/02/22,335,184.25,361.8,278.05,381.9,3.52,318.25,0,0,1,0,0,12.27841629,86.69674979,10.04299975,9.704227042,0.370833333,0.370833333,0,0,1006.966667,981.5622304,63.19166654,55.58333333,25.41666667,8.916666667,17.88913297,27.97252525,157.0723634,165.6814263,33.44999922
04/02/22,126,69.3,136.08,104.58,143.64,1.32,119.7,0,0,1,0,0,11.01174985,84.12819638,8.165916192,8.777271363,0.008333333,0.008333333,0,0,1011.145833,985.5213475,30.32499996,32.41666667,1.916666667,0,12.10341353,19.0756345,262.410174,266.7655501,21.61499977
05/02/22,279,153.45,301.32,231.57,318.06,2.93,265.05,0,0,1,0,0,12.02841625,79.96409671,8.551332971,10.8565207,0,0,0,0,1015.025,989.3942383,24.88749996,27.58333333,0,0.208333333,5.966418288,7.346141675,244.2583621,242.6733076,11.80499952
06/02/22,380,209,410.4,315.4,433.2,3.99,361,0,0,1,0,0,13.34299967,77.148795,8.934666388,12.30600918,0,0,0,0,1016.0625,990.5177383,1.625000042,0,2.708333333,0,6.080044508,9.616676671,176.5402211,181.0888263,11.78999984
07/02/22,326,179.3,352.08,270.58,371.64,3.42,309.7,0,0,1,0,0,16.03466642,77.71820996,11.74924975,15.580001,0,0,0,0,1014.554167,989.2821183,9.600000333,0,16,0,7.567576021,11.59744728,154.7530746,158.5926056,13.81499964
08/02/22,313,172.15,338.04,259.79,356.82,3.29,297.35,0,0,1,0,0,16.28049975,81.57255721,12.85549946,16.49285617,0.058333333,0.058333333,0,0,1013.166667,987.9510304,31.71250084,8.666666667,31.41666667,16.875,5.413716821,8.570978442,110.490041,106.170314,12.07499961
09/02/22,316,173.8,341.28,262.28,360.24,3.32,300.2,0,0,1,0,0,14.01799971,83.15615538,10.995083,13.20077612,0.15,0.15,0,0,1016.279167,990.7910379,26.53333396,6.583333333,31.875,10.375,7.96174065,12.37089272,102.0485851,93.27976834,15.31499963
10/02/22,204,112.2,220.32,169.32,232.56,2.14,193.8,0,0,1,0,0,13.94091625,70.78259529,8.199249704,11.73606381,0,0,0,0,1017.625,992.09472,17.17499992,19.08333333,0,0,12.77033033,23.01897146,292.3029513,300.6366321,23.24999925
11/02/22,216,118.8,233.28,179.28,246.24,2.27,205.2,0,0,1,0,0,14.45966646,64.34089179,7.499249967,11.66100615,0,0,0,0,1016.054167,990.6092763,0,0,0,0,15.56897133,27.6917825,286.7541808,293.8045958,27.83999963
12/02/22,232,127.6,250.56,192.56,264.48,2.44,220.4,0,0,1,0,0,14.19924954,69.92305058,8.324249633,12.1905216,0,0,0,0,1014.5875,989.1546242,0,0,0,0,11.71313038,19.1365804,283.880185,301.0643483,20.41499946
13/02/22,356,195.8,384.48,295.48,405.84,3.74,338.2,0,0,1,0,0,15.08049983,70.47114304,9.134666275,13.99948842,0,0,0,0,1013.541667,988.2100375,0,0,0,0,7.059548304,9.517408446,183.8890484,179.3934594,12.02999946
14/02/22,345,189.75,372.6,286.35,393.3,3.62,327.75,0,0,1,0,0,16.00758308,68.33524088,9.563833083,14.97131116,0,0,0,0,1013.566667,988.3153158,0,0,0,0,7.492473771,10.72869078,191.5407282,181.5286773,13.1849996
15/02/22,293,161.15,316.44,243.19,334.02,3.08,278.35,0,0,1,0,0,16.57633313,66.46004367,9.803416167,15.72982942,0,0,0,0,1013.254167,988.0602479,0.900000029,0,1.5,0,6.540992413,10.57530378,220.2617526,223.8343418,11.81999969
16/02/22,338,185.9,365.04,280.54,385.32,3.55,321.1,0,0,1,0,0,16.4659165,69.23825217,10.24716621,15.46084744,0,0,0,0,1010.979167,985.8319154,1.200000013,0,2,0,8.541156217,14.45147317,297.3788296,289.4382451,15.85499954
17/02/22,304,167.2,328.32,252.32,346.56,3.19,288.8,0,0,1,0,0,17.68883321,61.42074,9.457582888,16.56797741,0,0,0,0,1011.333333,986.2814696,2.20000005,0,3.666666667,0,7.828929958,11.71146894,231.805542,205.0110524,14.39999973
18/02/22,341,187.55,368.28,283.03,388.74,3.58,323.95,0,0,1,0,0,17.02841638,61.88214642,8.820083013,15.67547713,0,0,0,0,1012.895833,987.7469138,5.687500138,0,7.791666667,3.375,8.343744067,14.06915773,311.8723563,325.2482354,15.86999954
19/02/22,218,119.9,235.44,180.94,248.52,2.29,207.1,0,0,1,0,0,17.0909165,59.03923529,8.247166513,14.90238277,0,0,0,0,1013.2625,988.1122883,0,0,0,0,13.04071175,23.77074229,297.0538846,304.7587521,23.53499925
20/02/22,194,106.7,209.52,161.02,221.16,2.04,184.3,0,0,1,0,0,17.43258304,56.91367092,8.226332996,14.8644815,0,0,0,0,1007.9375,982.9494496,0.125000004,0,0.208333333,0,15.470545,27.43373117,287.0009108,294.2921163,28.24499952
22/02/22,333,183.15,359.64,276.39,379.62,3.5,316.35,0,0,1,0,0,19.63883317,54.260035,9.767999708,16.29810533,0,0,0,0,1010.441667,985.5775446,10.55000058,0,3.375,28.41666667,23.46004717,37.46807404,123.3123549,124.9136368,41.35499871
23/02/22,261,143.55,281.88,216.63,297.54,2.74,247.95,0,0,1,0,0,17.95966646,74.35060246,12.95133292,17.38385029,0,0,0,0,1014.775,989.6626692,8.662500175,0,0.666666667,27.54166667,11.23394392,15.3973536,87.99691313,94.58950508,20.03999931
